query_id,persona_id,split,status,gold_count,memory_count,updated,topic_query,gold_relative_position
train-12842,887,train,aligned,1,100,FALSE,Home,0.0707070707070707
train-12843,640,train,aligned,1,112,FALSE,community,0.5135135135135135
train-12844,98,train,aligned,2,104,TRUE,Travel,0.6116504854368932
train-12845,888,train,aligned,2,104,FALSE,Outdoors,0.3300970873786408
train-12846,202,train,aligned,1,115,FALSE,Finance,0.5087719298245614
train-12847,380,train,aligned,2,125,FALSE,Travel,0.6935483870967742
train-12848,457,train,aligned,2,106,FALSE,Self-development,0.6190476190476191
train-12849,890,val,aligned,2,118,FALSE,Fashion,0.4017094017094017
train-12850,777,train,aligned,1,106,FALSE,Hobbies,0.5904761904761905
train-12851,862,train,missing_exact_sequence,0,128,FALSE,event,
train-12852,773,train,aligned,1,114,FALSE,Confidence,0.7433628318584071
train-12853,496,val,aligned,1,121,FALSE,Entertainment,0.175
train-12854,311,train,missing_exact_sequence,0,111,FALSE,security,
train-12855,725,train,aligned,1,114,FALSE,travel,0.7433628318584071
train-12856,869,train,aligned,1,131,FALSE,Entertainment,0.5384615384615384
train-12857,169,train,aligned,1,123,FALSE,Travel,0.7377049180327869
train-12858,43,train,aligned,2,121,FALSE,Mental Health,0.23333333333333334
train-12859,459,train,aligned,1,113,FALSE,Motivation,0.07142857142857142
train-12860,170,train,aligned,2,123,FALSE,Travel,0.639344262295082
train-12861,574,train,aligned,1,115,FALSE,travel,0.5701754385964912
train-12862,922,train,aligned,2,113,FALSE,Home,0.07142857142857142
train-12863,850,train,missing_exact_sequence,0,76,FALSE,Programming,
train-12864,362,val,aligned,2,101,TRUE,Travel,0.15
train-12865,551,train,aligned,1,107,FALSE,Events,0.4811320754716981
train-12866,182,train,aligned,2,108,FALSE,News,0.06542056074766354
train-12867,339,train,aligned,1,110,FALSE,social,0.6880733944954128
train-12868,480,train,aligned,1,124,FALSE,Sports,0.7398373983739838
train-12869,474,val,aligned,1,112,FALSE,Travel,0.36036036036036034
train-12870,97,train,aligned,1,113,FALSE,Leisure,0.5803571428571429
train-12871,422,train,aligned,2,116,TRUE,Food,0.24347826086956523
train-12872,674,train,aligned,2,112,FALSE,Work,0.1891891891891892
train-12873,496,val,aligned,2,121,FALSE,Health,0.325
train-12874,468,train,aligned,1,130,FALSE,Food,0.3953488372093023
train-12875,2,train,aligned,1,119,FALSE,Food,0.788135593220339
train-12876,805,train,aligned,1,119,FALSE,Travel,0.576271186440678
train-12877,992,val,aligned,2,136,TRUE,Technology,0.3851851851851852
train-12878,374,train,aligned,2,134,FALSE,News,0.03007518796992481
train-12879,673,val,aligned,2,127,FALSE,travel,0.29365079365079366
train-12880,747,val,aligned,2,124,TRUE,Travel,0.6260162601626016
train-12881,506,val,aligned,2,116,FALSE,Health,0.5826086956521739
train-12882,654,train,aligned,1,122,FALSE,Music,0.008264462809917356
train-12883,739,train,aligned,2,101,FALSE,social,0.57
train-12884,855,train,aligned,2,118,FALSE,Health,0.6837606837606838
train-12885,756,train,aligned,1,106,FALSE,Relaxation,0.580952380952381
train-12886,931,train,aligned,1,114,FALSE,Mindfulness,0.6460176991150443
train-12887,112,val,aligned,2,119,FALSE,friendship,0.576271186440678
train-12888,372,train,aligned,2,108,TRUE,Clothing,0.2336448598130841
train-12889,457,train,aligned,2,106,TRUE,Relationships,0.20952380952380953
train-12890,734,train,aligned,2,118,TRUE,Food,0.02564102564102564
train-12891,835,train,aligned,1,97,FALSE,Mental Health,0.5208333333333334
train-12892,177,train,aligned,3,133,FALSE,Travel,0.8712121212121212
train-12893,475,train,aligned,2,119,FALSE,work,0.2796610169491525
train-12894,728,val,aligned,2,93,TRUE,Travel,0.2391304347826087
train-12895,890,val,aligned,2,118,FALSE,Home,0.8632478632478633
train-12896,561,val,aligned,2,103,FALSE,Pets,0.6862745098039216
train-12897,140,train,aligned,2,96,FALSE,Education,0.37894736842105264
train-12898,710,train,aligned,1,102,FALSE,Health,0.1485148514851485
train-12899,732,train,missing_exact_sequence,0,99,FALSE,work,
train-12900,759,train,missing_exact_sequence,0,133,FALSE,finance,
train-12901,568,train,aligned,2,110,TRUE,Work,0.44036697247706424
train-12902,645,val,aligned,2,121,FALSE,Decor,0.7166666666666667
train-12903,225,train,aligned,1,119,FALSE,Grief,0.6186440677966102
train-12904,397,train,aligned,1,139,FALSE,Relaxation,0.6884057971014492
train-12905,885,train,aligned,2,124,TRUE,Food,0.8455284552845529
train-12906,895,train,aligned,2,129,TRUE,Communication,0.75
train-12907,19,val,aligned,1,102,FALSE,Entertainment,0.19801980198019803
train-12908,183,val,missing_exact_sequence,0,120,FALSE,automotive,
train-12909,242,train,missing_exact_sequence,0,92,FALSE,travel,
train-12910,856,train,aligned,1,104,FALSE,Travel,0.6504854368932039
train-12911,582,train,aligned,2,125,FALSE,Wellness,0.5887096774193549
train-12912,755,train,aligned,2,131,FALSE,MentalHealth,0.7769230769230769
train-12913,765,train,missing_exact_sequence,0,128,FALSE,finance,
train-12914,567,train,aligned,1,121,FALSE,Travel,0.625
train-12915,28,train,aligned,1,112,FALSE,Health,0.2972972972972973
train-12916,703,val,aligned,1,122,FALSE,Communication,0.7768595041322314
train-12917,925,val,aligned,1,134,FALSE,Entertainment,0.2781954887218045
train-12918,114,val,aligned,2,102,TRUE,Music,0.16831683168316833
train-12919,284,train,aligned,1,130,FALSE,study,0.3488372093023256
train-12920,732,train,aligned,2,99,FALSE,Food,0.5
train-12921,672,train,missing_exact_sequence,0,112,FALSE,Business,
train-12922,229,train,aligned,1,121,FALSE,Food,0.65
train-12923,672,train,aligned,1,112,FALSE,Travel,0.5315315315315315
train-12924,812,train,aligned,2,79,FALSE,Decorating,0.5641025641025641
train-12925,7,train,missing_exact_sequence,0,92,FALSE,security,
train-12926,185,train,missing_exact_sequence,0,131,FALSE,transportation,
train-12927,269,train,aligned,1,107,FALSE,health,0.14150943396226415
train-12928,336,train,aligned,1,122,FALSE,food,0.512396694214876
train-12929,3,train,aligned,2,111,FALSE,study,0.6545454545454545
train-12930,773,train,aligned,1,114,FALSE,news,0.017699115044247787
train-12931,853,val,aligned,1,103,FALSE,Travel,0.4411764705882353
train-12932,803,train,aligned,2,126,TRUE,Entertainment,0.512
train-12933,992,val,aligned,2,136,FALSE,Travel,0.3333333333333333
train-12934,234,train,aligned,2,132,FALSE,travel,0.22137404580152673
train-12935,205,train,aligned,2,134,TRUE,Health,0.7744360902255639
train-12936,383,val,aligned,2,112,FALSE,Food,0.5135135135135135
train-12937,784,train,aligned,2,110,FALSE,Travel,0.6880733944954128
train-12938,437,train,aligned,2,118,FALSE,Food,0.10256410256410256
train-12939,801,train,aligned,2,126,FALSE,entertainment,0.792
train-12940,56,train,aligned,2,127,FALSE,Mental Health,0.8650793650793651
train-12941,71,train,aligned,2,167,FALSE,Outdoors,0.6566265060240963
train-12942,906,train,aligned,2,126,FALSE,Health,0.616
train-12943,109,train,missing_exact_sequence,0,114,FALSE,trade,
train-12944,42,train,aligned,2,131,TRUE,Travel,0.23846153846153847
train-12945,880,train,aligned,2,104,FALSE,home,0.18446601941747573
train-12946,480,train,aligned,3,124,FALSE,Health,0.04878048780487805
train-12947,220,train,aligned,2,124,TRUE,Work,0.7804878048780488
train-12948,912,train,aligned,2,146,FALSE,Mindfulness,0.3103448275862069
train-12949,65,train,aligned,2,107,TRUE,Fashion,0.16037735849056603
train-12950,387,train,aligned,1,87,FALSE,Health,0.0
train-12951,983,train,aligned,1,114,FALSE,Health,0.5929203539823009
train-12952,536,train,aligned,2,115,FALSE,Travel,0.5
train-12953,824,train,aligned,1,126,FALSE,Confidence,0.0
train-12954,505,val,aligned,2,99,FALSE,Mental Health,0.23469387755102042
train-12955,263,train,missing_exact_sequence,0,112,FALSE,finance,
train-12956,242,train,aligned,1,92,FALSE,Entertainment,0.45054945054945056
train-12957,843,train,aligned,1,112,FALSE,Travel,0.38738738738738737
train-12958,21,train,aligned,1,106,FALSE,Events,0.5714285714285714
train-12959,165,train,aligned,1,120,FALSE,Entertainment,0.7394957983193278
train-12960,579,train,aligned,1,127,FALSE,Philosophy,0.6984126984126984
train-12961,682,train,aligned,2,127,TRUE,Emotions,0.7936507936507936
train-12962,568,train,aligned,2,110,TRUE,Cycling,0.11009174311926606
train-12963,73,train,aligned,2,123,TRUE,Entertainment,0.22131147540983606
train-12964,835,train,missing_exact_sequence,0,97,FALSE,government,
train-12965,84,val,missing_exact_sequence,0,126,FALSE,Film,
train-12966,481,train,aligned,1,105,FALSE,Travel,0.47115384615384615
train-12967,80,val,aligned,2,120,TRUE,Running,0.23529411764705882
train-12968,987,val,aligned,1,108,FALSE,Mental Health,0.7289719626168224
train-12969,93,val,aligned,2,107,TRUE,Travel,0.5094339622641509
train-12970,94,train,missing_exact_sequence,0,137,FALSE,business,
train-12971,399,val,aligned,1,109,FALSE,History,0.8333333333333334
train-12972,766,train,aligned,2,132,TRUE,Fashion,0.7557251908396947
train-12973,19,val,aligned,1,102,FALSE,Work,0.0
train-12974,291,train,aligned,2,133,TRUE,Travel,0.19696969696969696
train-12975,863,train,aligned,1,96,FALSE,Events,0.11578947368421053
train-12976,912,train,aligned,1,146,FALSE,Productivity,0.041379310344827586
train-12977,57,train,aligned,1,153,FALSE,Outdoors,0.8486842105263158
train-12978,226,val,aligned,1,126,FALSE,Motivation,0.848
train-12979,863,train,missing_exact_sequence,0,96,FALSE,community,
train-12980,440,train,aligned,2,119,FALSE,travel,0.6186440677966102
train-12981,524,train,aligned,1,105,FALSE,Wellness,0.3942307692307692
train-12982,766,train,aligned,1,132,FALSE,Finance,0.4732824427480916
train-12983,912,train,aligned,1,146,FALSE,Relaxation,0.6413793103448275
train-12984,598,train,aligned,2,115,FALSE,Travel,0.017543859649122806
train-12985,523,train,aligned,1,119,FALSE,Relationships,0.6016949152542372
train-12986,279,train,aligned,2,122,FALSE,entertainment,0.743801652892562
train-12987,364,val,aligned,1,115,FALSE,Motivation,0.24561403508771928
train-12988,5,train,aligned,2,111,FALSE,Mindfulness,0.7727272727272727
train-12989,972,train,aligned,2,118,FALSE,Travel,0.39316239316239315
train-12990,99,train,aligned,1,136,FALSE,Food,0.48148148148148145
train-12991,927,train,aligned,1,104,FALSE,Mental Health,0.0
train-12992,920,train,aligned,1,107,FALSE,fashion,0.0
train-12993,165,train,aligned,2,120,FALSE,Music,0.7058823529411765
train-12994,616,train,aligned,1,128,FALSE,self-improvement,0.8031496062992126
train-12995,509,train,aligned,2,132,TRUE,Entertainment,0.15267175572519084
train-12996,799,val,aligned,2,123,TRUE,Gardening,0.9672131147540983
train-12997,940,train,aligned,2,86,TRUE,History,0.6941176470588235
train-12998,460,train,aligned,2,120,FALSE,Work,0.47058823529411764
train-12999,717,val,aligned,1,96,FALSE,Home,0.08421052631578947
train-13000,972,train,aligned,2,118,TRUE,Travel,0.03418803418803419
train-13001,856,train,aligned,2,104,FALSE,Health,0.009708737864077669
train-13002,109,train,missing_exact_sequence,0,114,FALSE,community,
train-13003,653,train,missing_exact_sequence,0,117,FALSE,automotive,
train-13004,56,train,aligned,2,127,FALSE,Charity,0.18253968253968253
train-13005,73,train,aligned,2,123,FALSE,Food,0.7049180327868853
train-13006,609,train,aligned,2,106,FALSE,Travel,0.7714285714285715
train-13007,487,train,aligned,1,127,FALSE,Entertainment,0.15873015873015872
train-13008,401,train,aligned,1,110,FALSE,Mindfulness,0.6788990825688074
train-13009,537,train,aligned,2,114,FALSE,Shopping,0.5309734513274337
train-13010,177,train,aligned,2,133,TRUE,Travel,0.5454545454545454
train-13011,53,train,aligned,1,110,FALSE,Sports,0.03669724770642202
train-13012,91,train,aligned,1,109,FALSE,outdoors,0.18518518518518517
train-13013,993,train,aligned,2,98,FALSE,Art,0.26804123711340205
train-13014,94,train,missing_exact_sequence,0,137,FALSE,travel,
train-13015,603,train,aligned,2,112,FALSE,Finance,0.6666666666666666
train-13016,68,train,missing_exact_sequence,0,105,FALSE,business,
train-13017,743,train,missing_exact_sequence,0,130,FALSE,sports,
train-13018,71,train,aligned,1,167,FALSE,Home,0.29518072289156627
train-13019,760,val,missing_exact_sequence,0,94,FALSE,security,
train-13020,246,train,aligned,1,109,FALSE,health,0.046296296296296294
train-13021,642,val,aligned,2,114,TRUE,Beverages,0.22123893805309736
train-13022,661,train,aligned,2,112,TRUE,Food,0.07207207207207207
train-13023,520,train,aligned,1,84,FALSE,Culture,0.12048192771084337
train-13024,686,train,aligned,2,115,TRUE,Travel,0.7017543859649122
train-13025,653,train,missing_exact_sequence,0,117,FALSE,travel,
train-13026,887,train,aligned,1,100,FALSE,Stress,0.1111111111111111
train-13027,248,val,aligned,1,128,FALSE,leisure,0.28346456692913385
train-13028,972,train,aligned,2,118,TRUE,Entertainment,0.358974358974359
train-13029,233,val,aligned,1,125,FALSE,Health,0.27419354838709675
train-13030,471,train,aligned,1,109,FALSE,Health,0.4722222222222222
train-13031,980,train,aligned,1,93,FALSE,Travel,0.4673913043478261
train-13032,179,train,aligned,2,127,TRUE,Travel,0.047619047619047616
train-13033,398,train,aligned,1,114,FALSE,Confidence,0.39823008849557523
train-13034,798,train,aligned,2,117,FALSE,Celebration,0.3103448275862069
train-13035,155,train,aligned,2,114,FALSE,news,0.07079646017699115
train-13036,639,train,aligned,1,136,FALSE,Travel,0.5333333333333333
train-13037,633,train,aligned,1,110,FALSE,Travel,0.4954128440366973
train-13038,279,train,aligned,1,122,FALSE,community,0.024793388429752067
train-13039,350,train,aligned,1,85,FALSE,travel,0.2619047619047619
train-13040,734,train,missing_exact_sequence,0,118,FALSE,legal,
train-13041,600,train,aligned,1,106,FALSE,Health,0.45714285714285713
train-13042,340,train,aligned,1,132,FALSE,Emotions,0.2824427480916031
train-13043,51,train,aligned,1,98,FALSE,Travel,0.5360824742268041
train-13044,843,train,aligned,2,112,TRUE,travel,0.25225225225225223
train-13045,718,train,aligned,2,113,TRUE,Entertainment,0.6785714285714286
train-13046,518,train,aligned,1,118,FALSE,Community,0.7435897435897436
train-13047,945,val,aligned,1,94,FALSE,Travel,0.3655913978494624
train-13048,634,train,missing_exact_sequence,0,120,FALSE,travel,
train-13049,102,train,missing_exact_sequence,0,124,FALSE,Work,
train-13050,455,train,aligned,2,127,FALSE,entertainment,0.5
train-13051,161,train,aligned,1,124,FALSE,travel,0.14634146341463414
train-13052,957,train,aligned,2,111,TRUE,Leisure,0.42727272727272725
train-13053,481,train,aligned,1,105,FALSE,Parenting,0.3269230769230769
train-13054,653,train,aligned,2,117,TRUE,Travel,0.3448275862068966
train-13055,990,train,aligned,1,113,FALSE,Leisure,0.4732142857142857
train-13056,421,train,aligned,2,129,FALSE,Wellness,0.6875
train-13057,438,val,aligned,1,113,FALSE,Travel,0.32142857142857145
train-13058,733,train,aligned,1,113,FALSE,self-improvement,0.6160714285714286
train-13059,485,train,aligned,2,112,TRUE,Fitness,0.05405405405405406
train-13060,911,train,aligned,1,114,FALSE,health,0.6902654867256637
train-13061,37,train,aligned,2,122,TRUE,PublicSpeaking,0.06611570247933884
train-13062,573,val,aligned,3,127,FALSE,Travel,0.2222222222222222
train-13063,354,train,aligned,1,114,FALSE,Sports,0.504424778761062
train-13064,704,val,aligned,1,114,FALSE,Work,0.5929203539823009
train-13065,131,val,aligned,2,118,FALSE,travel,0.4700854700854701
train-13066,729,val,aligned,1,99,FALSE,food,0.14285714285714285
train-13067,888,train,aligned,1,104,FALSE,Outdoors,0.7281553398058253
train-13068,169,train,missing_exact_sequence,0,123,FALSE,community,
train-13069,979,train,aligned,1,104,FALSE,Fitness,0.46601941747572817
train-13070,878,train,aligned,2,101,FALSE,Health,0.63
train-13071,637,train,aligned,3,116,FALSE,Travel,0.591304347826087
train-13072,683,train,aligned,2,108,TRUE,Entertainment,0.6728971962616822
train-13073,585,train,aligned,1,96,FALSE,Technology,0.45263157894736844
train-13074,339,train,aligned,2,110,FALSE,entertainment,0.05504587155963303
train-13075,646,train,aligned,2,121,FALSE,travel,0.075
train-13076,685,val,missing_exact_sequence,0,93,FALSE,security,
train-13077,873,train,aligned,1,125,FALSE,Sports,0.47580645161290325
train-13078,544,val,aligned,1,107,FALSE,Lifestyle,0.3584905660377358
train-13079,895,train,aligned,1,129,FALSE,Self-improvement,0.6796875
train-13080,362,val,aligned,1,101,FALSE,Sports,0.26
train-13081,283,train,aligned,1,106,FALSE,travel,0.6
train-13082,83,train,aligned,1,130,FALSE,Sports,0.007751937984496124
train-13083,600,train,aligned,2,106,FALSE,Work,0.0380952380952381
train-13084,71,train,aligned,2,167,TRUE,Health,0.18674698795180722
train-13085,162,train,aligned,2,125,FALSE,Food,0.5806451612903226
train-13086,969,train,aligned,1,107,FALSE,Food,0.5
train-13087,187,train,aligned,1,114,FALSE,Finance,0.017699115044247787
train-13088,203,train,aligned,1,130,FALSE,Entertainment,0.8449612403100775
train-13089,525,val,aligned,1,119,FALSE,Health,0.7033898305084746
train-13090,147,train,aligned,1,89,FALSE,Travel,0.3181818181818182
train-13091,227,train,aligned,1,107,FALSE,Health,0.6132075471698113
train-13092,511,train,aligned,1,116,FALSE,Health,0.5391304347826087
train-13093,193,val,aligned,3,124,FALSE,Relationships,0.7398373983739838
train-13094,611,train,aligned,1,114,FALSE,Travel,0.1592920353982301
train-13095,205,train,aligned,2,134,TRUE,Decor,0.556390977443609
